ano,muni,uf,regiao,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
2000,PINDORETAMA,CE,Nordeste,0.493,0.334,0.687,0.522,66.22,205.36,0.6,14453,-4.028,-38.306
2000,PIQUET CARNEIRO,CE,Nordeste,0.427,0.247,0.684,0.462,66.06,141.99,0.64,9877,-5.804,-39.418
2000,PIRES FERREIRA,CE,Nordeste,0.393,0.201,0.675,0.446,65.52,128.37,0.57,8438,-4.247,-40.645
2000,PORANGA,CE,Nordeste,0.401,0.217,0.675,0.44,65.52,123.9,0.68,9394,-4.745,-40.926
2000,PORTEIRAS,CE,Nordeste,0.477,0.312,0.712,0.489,67.69,167.91,0.55,15535,-7.535,-39.118
2000,POTENGI,CE,Nordeste,0.396,0.189,0.692,0.475,66.49,153.86,0.55,8479,-7.091,-40.027
2000,POTIRETAMA,CE,Nordeste,0.425,0.245,0.689,0.456,66.33,136.46,0.61,4807,-5.668,-38.251
2000,QUITERIANÓPOLIS,CE,Nordeste,0.405,0.197,0.732,0.462,68.9,141.41,0.52,18336,-5.843,-40.701
2000,QUIXADÁ,CE,Nordeste,0.524,0.374,0.743,0.518,69.59,200.88,0.59,64275,-4.971,-39.015
2000,QUIXELÔ,CE,Nordeste,0.367,0.157,0.7,0.449,66.99,130.9,0.61,12976,-6.254,-39.202
2000,QUIXERAMOBIM,CE,Nordeste,0.482,0.325,0.701,0.492,67.03,170.44,0.59,51836,-5.199,-39.293
2000,QUIXERÉ,CE,Nordeste,0.475,0.305,0.727,0.484,68.6,162.84,0.51,15643,-5.074,-37.989
2000,REDENÇÃO,CE,Nordeste,0.478,0.331,0.702,0.47,67.1,149.24,0.52,22330,-4.226,-38.731
2000,RERIUTABA,CE,Nordeste,0.454,0.274,0.725,0.471,68.52,149.88,0.54,21571,-4.142,-40.582
2000,RUSSAS,CE,Nordeste,0.527,0.361,0.76,0.533,70.59,219.91,0.52,54588,-4.94,-37.976
2000,SABOEIRO,CE,Nordeste,0.374,0.203,0.616,0.417,61.93,107.25,0.69,12279,-6.542,-39.907
2000,SALITRE,CE,Nordeste,0.326,0.127,0.648,0.422,63.89,110.64,0.53,12754,-7.285,-40.457
2000,SANTANA DO ACARAÚ,CE,Nordeste,0.431,0.246,0.682,0.477,65.92,156.15,0.67,24022,-3.461,-40.212
2000,SANTANA DO CARIRI,CE,Nordeste,0.424,0.256,0.693,0.43,66.58,116.03,0.64,13315,-7.188,-39.737
2000,SANTA QUITÉRIA,CE,Nordeste,0.431,0.234,0.712,0.482,67.7,160.84,0.64,36430,-4.332,-40.157
2000,SÃO BENEDITO,CE,Nordeste,0.433,0.251,0.649,0.499,63.94,178.54,0.63,37985,-4.049,-40.865
2000,SÃO GONÇALO DO AMARANTE,CE,Nordeste,0.459,0.297,0.673,0.484,65.36,162.82,0.54,33139,-3.606,-38.969
2000,SÃO JOÃO DO JAGUARIBE,CE,Nordeste,0.523,0.351,0.765,0.533,70.89,220.84,0.56,8292,-5.271,-38.274
2000,SÃO LUÍS DO CURU,CE,Nordeste,0.506,0.385,0.649,0.519,63.94,201.74,0.62,11064,-3.67,-39.243
2000,SENADOR POMPEU,CE,Nordeste,0.487,0.342,0.647,0.521,63.81,204.25,0.6,26082,-5.588,-39.372
2000,SENADOR SÁ,CE,Nordeste,0.377,0.2,0.697,0.383,66.83,86.97,0.59,4792,-3.351,-40.463
2000,SOBRAL,CE,Nordeste,0.537,0.369,0.722,0.582,68.3,299.41,0.62,149727,-3.674,-40.239
2000,SOLONÓPOLE,CE,Nordeste,0.454,0.282,0.684,0.485,66.06,163.36,0.5,16559,-5.733,-39.008
2000,TABULEIRO DO NORTE,CE,Nordeste,0.522,0.341,0.76,0.549,70.59,243.29,0.56,26493,-5.247,-38.131
2000,TAMBORIL,CE,Nordeste,0.385,0.188,0.715,0.425,67.91,112.89,0.58,22348,-4.832,-40.321
2000,TARRAFAS,CE,Nordeste,0.377,0.224,0.616,0.387,61.94,89,0.64,6346,-6.684,-39.761
2000,TAUÁ,CE,Nordeste,0.477,0.283,0.735,0.522,69.09,206.21,0.61,50159,-6.003,-40.293
2000,TEJUÇUOCA,CE,Nordeste,0.421,0.265,0.665,0.424,64.88,112.1,0.7,10528,-3.989,-39.581
2000,TIANGUÁ,CE,Nordeste,0.46,0.278,0.695,0.503,66.71,182.63,0.58,56213,-3.732,-40.992
2000,TRAIRI,CE,Nordeste,0.42,0.235,0.722,0.438,68.33,122.12,0.57,42558,-3.278,-39.269
2000,TURURU,CE,Nordeste,0.418,0.258,0.686,0.414,66.14,105.47,0.61,9713,-3.581,-39.437
2000,UBAJARA,CE,Nordeste,0.464,0.271,0.701,0.527,67.03,213.07,0.56,26690,-3.854,-40.921
2000,UMARI,CE,Nordeste,0.419,0.26,0.637,0.444,63.19,126.74,0.69,5627,-6.648,-38.7
2000,UMIRIM,CE,Nordeste,0.395,0.231,0.616,0.432,61.94,117.49,0.59,14298,-3.677,-39.35
2000,URUBURETAMA,CE,Nordeste,0.456,0.294,0.685,0.471,66.1,150.06,0.48,15855,-3.625,-39.508
2000,URUOCA,CE,Nordeste,0.394,0.212,0.682,0.424,65.89,112.11,0.6,11616,-3.314,-40.557
2000,VARJOTA,CE,Nordeste,0.459,0.279,0.695,0.499,66.71,178.04,0.56,16333,-4.194,-40.477
2000,VÁRZEA ALEGRE,CE,Nordeste,0.462,0.296,0.69,0.484,66.42,162.42,0.6,30807,-6.789,-39.296
2000,VIÇOSA DO CEARÁ,CE,Nordeste,0.369,0.171,0.693,0.425,66.56,112.79,0.62,41720,-3.562,-41.092
2000,ACARI,RN,Nordeste,0.557,0.425,0.728,0.559,68.67,258.99,0.47,10973,-6.436,-36.639
2000,AÇU,RN,Nordeste,0.536,0.379,0.711,0.571,67.65,279.08,0.59,45351,-5.577,-36.909
2000,AFONSO BEZERRA,RN,Nordeste,0.456,0.277,0.675,0.508,65.5,188.57,0.57,9862,-5.498,-36.506
2000,ÁGUA NOVA,RN,Nordeste,0.411,0.26,0.652,0.409,64.1,101.84,0.55,2135,-6.209,-38.297
2000,ALEXANDRIA,RN,Nordeste,0.467,0.301,0.706,0.479,67.34,157.76,0.56,11519,-6.413,-38.016
2000,ALMINO AFONSO,RN,Nordeste,0.493,0.355,0.687,0.491,66.21,169.67,0.57,4474,-6.152,-37.766
2000,ALTO DO RODRIGUES,RN,Nordeste,0.513,0.329,0.711,0.578,67.65,292.59,0.53,9341,-5.288,-36.762
2000,ANGICOS,RN,Nordeste,0.528,0.368,0.736,0.543,69.17,234.2,0.58,11142,-5.666,-36.601
2000,ANTÔNIO MARTINS,RN,Nordeste,0.435,0.26,0.714,0.444,67.81,126.42,0.57,5334,-6.213,-37.906
2000,APODI,RN,Nordeste,0.502,0.355,0.718,0.497,68.05,176.32,0.53,30996,-5.664,-37.799
2000,AREIA BRANCA,RN,Nordeste,0.55,0.402,0.715,0.578,67.91,292.34,0.52,21558,-4.956,-37.137
2000,ARÊS,RN,Nordeste,0.463,0.303,0.642,0.509,63.49,189.39,0.54,10817,-6.194,-35.16
2000,AUGUSTO SEVERO,RN,Nordeste,0.452,0.281,0.643,0.511,63.6,192.88,0.62,8538,-5.864,-37.31
2000,BAÍA FORMOSA,RN,Nordeste,0.46,0.284,0.696,0.494,66.77,173.37,0.5,7480,-6.369,-35.008
2000,BARAÚNA,RN,Nordeste,0.414,0.222,0.631,0.507,62.83,188.08,0.56,17612,-5.08,-37.617
2000,BARCELONA,RN,Nordeste,0.413,0.221,0.679,0.47,65.76,149.2,0.55,3506,-5.951,-35.926
2000,BENTO FERNANDES,RN,Nordeste,0.371,0.203,0.609,0.413,61.53,104.66,0.61,3066,-5.694,-35.82
2000,BODÓ,RN,Nordeste,0.417,0.241,0.643,0.469,63.6,147.9,0.59,2406,-5.988,-36.413
2000,BOM JESUS,RN,Nordeste,0.425,0.225,0.702,0.486,67.14,164.57,0.55,7718,-5.984,-35.581
2000,BREJINHO,RN,Nordeste,0.434,0.237,0.68,0.508,65.77,189.12,0.56,9268,-6.191,-35.357
2000,CAIÇARA DO NORTE,RN,Nordeste,0.424,0.25,0.675,0.451,65.48,132.08,0.45,5482,-5.078,-36.068
2000,CAIÇARA DO RIO DO VENTO,RN,Nordeste,0.428,0.262,0.629,0.475,62.72,153.85,0.55,2518,-5.76,-35.998
2000,CAICÓ,RN,Nordeste,0.613,0.453,0.805,0.632,73.32,409.68,0.56,56188,-6.458,-37.098
2000,CAMPO REDONDO,RN,Nordeste,0.479,0.328,0.679,0.492,65.76,170.89,0.56,8045,-6.243,-36.183
2000,CANGUARETAMA,RN,Nordeste,0.418,0.245,0.633,0.47,62.99,148.79,0.55,23943,-6.38,-35.129
2000,CARAÚBAS,RN,Nordeste,0.46,0.303,0.648,0.495,63.88,173.83,0.53,17114,-5.793,-37.557
2000,CARNAÚBA DOS DANTAS,RN,Nordeste,0.59,0.455,0.76,0.594,70.59,321.89,0.5,6459,-6.556,-36.595
2000,CARNAUBAIS,RN,Nordeste,0.481,0.288,0.692,0.559,66.51,258.54,0.74,6757,-5.341,-36.833
2000,CEARÁ-MIRIM,RN,Nordeste,0.477,0.308,0.672,0.523,65.32,207.45,0.55,58179,-5.634,-35.426
2000,CERRO CORÁ,RN,Nordeste,0.433,0.276,0.64,0.459,63.4,139.45,0.57,9952,-6.046,-36.346
2000,CORONEL EZEQUIEL,RN,Nordeste,0.416,0.231,0.704,0.444,67.26,126.52,0.65,3815,-6.383,-36.215
2000,CORONEL JOÃO PESSOA,RN,Nordeste,0.408,0.238,0.652,0.437,64.1,121.31,0.61,3452,-6.26,-38.444
2000,CRUZETA,RN,Nordeste,0.56,0.397,0.736,0.601,69.17,337.69,0.62,8059,-6.412,-36.79
2000,CURRAIS NOVOS,RN,Nordeste,0.572,0.412,0.752,0.603,70.09,341.37,0.58,40189,-6.261,-36.515
2000,DOUTOR SEVERIANO,RN,Nordeste,0.433,0.287,0.652,0.434,64.1,118.87,0.64,4721,-6.094,-38.375
2000,PARNAMIRIM,RN,Nordeste,0.629,0.505,0.735,0.671,69.11,520.96,0.58,122741,-5.916,-35.263
2000,ENCANTO,RN,Nordeste,0.453,0.3,0.665,0.465,64.87,144.65,0.5,4225,-6.111,-38.306
2000,EQUADOR,RN,Nordeste,0.494,0.319,0.736,0.513,69.17,194.96,0.47,5525,-6.945,-36.718
2000,ESPÍRITO SANTO,RN,Nordeste,0.402,0.228,0.615,0.462,61.92,141.8,0.57,9541,-6.332,-35.309
2000,EXTREMOZ,RN,Nordeste,0.528,0.366,0.711,0.566,67.67,271.6,0.55,18940,-5.706,-35.307
2000,FELIPE GUERRA,RN,Nordeste,0.478,0.348,0.64,0.491,63.4,169.58,0.5,5066,-5.603,-37.689
2000,FERNANDO PEDROZA,RN,Nordeste,0.476,0.325,0.629,0.527,62.72,212.16,0.58,2483,-5.697,-36.531
2000,FLORÂNIA,RN,Nordeste,0.492,0.341,0.671,0.521,65.23,204.3,0.52,8612,-6.127,-36.818
2000,FRANCISCO DANTAS,RN,Nordeste,0.47,0.321,0.649,0.497,63.91,176.83,0.52,2742,-6.078,-38.119
2000,FRUTUOSO GOMES,RN,Nordeste,0.461,0.305,0.683,0.469,65.98,147.91,0.5,4142,-6.158,-37.84
2000,GALINHOS,RN,Nordeste,0.417,0.227,0.689,0.463,66.31,142.51,0.61,1383,-5.091,-36.275
2000,GOIANINHA,RN,Nordeste,0.476,0.3,0.678,0.531,65.65,217.22,0.61,16729,-6.267,-35.21
2000,GOVERNADOR DIX-SEPT ROSADO,RN,Nordeste,0.45,0.288,0.66,0.481,64.58,159.79,0.54,10244,-5.459,-37.521
2000,GROSSOS,RN,Nordeste,0.495,0.312,0.739,0.527,69.32,212.26,0.5,7376,-4.98,-37.155
2000,GUAMARÉ,RN,Nordeste,0.444,0.245,0.711,0.502,67.65,181.41,0.49,7793,-5.108,-36.32
2000,IELMO MARINHO,RN,Nordeste,0.381,0.182,0.673,0.45,65.35,131.99,0.61,8209,-5.824,-35.553
2000,IPANGUAÇU,RN,Nordeste,0.452,0.294,0.643,0.489,63.6,167.82,0.56,11123,-5.498,-36.855
2000,IPUEIRA,RN,Nordeste,0.51,0.337,0.752,0.522,70.11,205.64,0.5,1721,-6.814,-37.199
2000,ITAJÁ,RN,Nordeste,0.454,0.292,0.647,0.495,63.83,173.9,0.5,5907,-5.644,-36.871
2000,ITAÚ,RN,Nordeste,0.517,0.382,0.706,0.513,67.34,194.8,0.53,5194,-5.84,-37.993
2000,JAÇANÃ,RN,Nordeste,0.458,0.277,0.67,0.519,65.22,202.11,0.56,5829,-6.426,-36.205
2000,JANDAÍRA,RN,Nordeste,0.413,0.245,0.601,0.477,61.03,155.21,0.52,5844,-5.356,-36.128
2000,JANDUÍS,RN,Nordeste,0.471,0.332,0.645,0.487,63.72,165.99,0.52,5189,-6.016,-37.409
2000,JANUÁRIO CICCO,RN,Nordeste,0.424,0.256,0.673,0.443,65.35,126.33,0.59,6086,-6.158,-35.601
2000,JAPI,RN,Nordeste,0.395,0.236,0.689,0.38,66.31,85.31,0.65,4102,-6.465,-35.947
2000,JARDIM DE ANGICOS,RN,Nordeste,0.422,0.262,0.655,0.437,64.27,121,0.47,2559,-5.654,-35.969
2000,JARDIM DE PIRANHAS,RN,Nordeste,0.46,0.241,0.752,0.537,70.11,226.75,0.49,11742,-6.379,-37.352
2000,JARDIM DO SERIDÓ,RN,Nordeste,0.571,0.424,0.752,0.585,70.09,304.69,0.54,11806,-6.584,-36.774
2000,JOÃO CÂMARA,RN,Nordeste,0.457,0.266,0.688,0.523,66.3,207.49,0.59,27538,-5.538,-35.82
2000,JOÃO DIAS,RN,Nordeste,0.358,0.167,0.683,0.403,65.98,98.02,0.59,1946,-6.274,-37.796
2000,JOSÉ DA PENHA,RN,Nordeste,0.445,0.254,0.711,0.489,67.67,167.3,0.62,4964,-6.317,-38.281
2000,JUCURUTU,RN,Nordeste,0.449,0.255,0.675,0.526,65.52,210.83,0.56,16437,-6.034,-37.02
2000,JUNDIÁ,RN,Nordeste,0.404,0.233,0.659,0.428,64.52,114.45,0.52,2928,-6.271,-35.345
2000,LAGOA D'ANTA,RN,Nordeste,0.416,0.234,0.646,0.477,63.75,155.63,0.59,5029,-6.391,-35.598
2000,LAGOA DE PEDRAS,RN,Nordeste,0.366,0.169,0.695,0.419,66.72,108.22,0.57,5186,-6.149,-35.438
2000,LAGOA DE VELHOS,RN,Nordeste,0.472,0.337,0.648,0.483,63.86,161.47,0.53,2398,-6.004,-35.872
2000,LAGOA NOVA,RN,Nordeste,0.444,0.289,0.655,0.463,64.28,142.72,0.62,10385,-6.096,-36.469
2000,LAGOA SALGADA,RN,Nordeste,0.357,0.148,0.689,0.445,66.35,127.63,0.56,5662,-6.134,-35.494
2000,LAJES,RN,Nordeste,0.486,0.351,0.63,0.518,62.78,200.56,0.51,9155,-5.7,-36.245
2000,LAJES PINTADAS,RN,Nordeste,0.499,0.348,0.703,0.507,67.15,188.06,0.57,3916,-6.15,-36.117
2000,LUCRÉCIA,RN,Nordeste,0.507,0.383,0.687,0.496,66.21,174.96,0.56,2894,-6.12,-37.816
2000,LUÍS GOMES,RN,Nordeste,0.425,0.233,0.714,0.461,67.81,140.79,0.59,7489,-6.414,-38.389
2000,MACAÍBA,RN,Nordeste,0.508,0.35,0.694,0.54,66.62,230.39,0.55,52351,-5.858,-35.354
2000,MACAU,RN,Nordeste,0.556,0.426,0.711,0.566,67.65,270.15,0.48,25311,-5.115,-36.634
2000,MAJOR SALES,RN,Nordeste,0.462,0.306,0.704,0.457,67.26,137.04,0.48,2754,-6.406,-38.324
2000,MARCELINO VIEIRA,RN,Nordeste,0.425,0.251,0.649,0.47,63.91,148.78,0.63,6956,-6.294,-38.167
2000,MARTINS,RN,Nordeste,0.516,0.385,0.698,0.512,66.9,193.98,0.59,6813,-6.088,-37.911
2000,MAXARANGUAPE,RN,Nordeste,0.425,0.265,0.64,0.453,63.4,133.8,0.48,7361,-5.516,-35.262
2000,MESSIAS TARGINO,RN,Nordeste,0.472,0.331,0.648,0.49,63.86,168.81,0.45,3528,-6.079,-37.514
2000,MONTANHAS,RN,Nordeste,0.408,0.234,0.615,0.471,61.92,149.68,0.5,10948,-6.486,-35.288
2000,MONTE ALEGRE,RN,Nordeste,0.465,0.283,0.735,0.482,69.11,160.22,0.56,17273,-6.068,-35.332
2000,MONTE DAS GAMELEIRAS,RN,Nordeste,0.433,0.27,0.704,0.428,67.26,114.56,0.54,2146,-6.441,-35.783
2000,MOSSORÓ,RN,Nordeste,0.596,0.469,0.739,0.612,69.32,359.78,0.57,208903,-5.188,-37.344
2000,NATAL,RN,Nordeste,0.664,0.547,0.752,0.712,70.11,673.38,0.63,698844,-5.795,-35.209
2000,NÍSIA FLORESTA,RN,Nordeste,0.484,0.304,0.674,0.555,65.44,253.44,0.58,17799,-6.091,-35.209
2000,NOVA CRUZ,RN,Nordeste,0.465,0.305,0.671,0.49,65.23,168.55,0.59,29716,-6.478,-35.434
2000,OLHO-D'ÁGUA DO BORGES,RN,Nordeste,0.477,0.314,0.696,0.496,66.74,175.3,0.45,4291,-5.956,-37.706
2000,OURO BRANCO,RN,Nordeste,0.542,0.386,0.763,0.54,70.8,230.97,0.49,4480,-6.701,-36.946
2000,PARANÁ,RN,Nordeste,0.427,0.278,0.649,0.431,63.91,117.11,0.63,2746,-6.486,-38.313
2000,PARAÚ,RN,Nordeste,0.486,0.357,0.609,0.527,61.52,212.79,0.57,3870,-5.774,-37.101
2000,PARAZINHO,RN,Nordeste,0.385,0.205,0.594,0.47,60.66,149.33,0.51,4009,-5.223,-35.838
2000,PARELHAS,RN,Nordeste,0.54,0.382,0.754,0.547,70.25,240.61,0.52,18609,-6.688,-36.658
2000,RIO DO FOGO,RN,Nordeste,0.398,0.216,0.64,0.457,63.4,137.68,0.56,8213,-5.273,-35.383
2000,PASSA E FICA,RN,Nordeste,0.445,0.27,0.668,0.487,65.1,165.73,0.57,7775,-6.436,-35.643
2000,PASSAGEM,RN,Nordeste,0.464,0.301,0.729,0.456,68.75,136.36,0.58,2628,-6.279,-35.378
2000,PATU,RN,Nordeste,0.515,0.335,0.698,0.584,66.9,302.24,0.67,10402,-6.11,-37.637
2000,SANTA MARIA,RN,Nordeste,0.408,0.21,0.668,0.485,65.1,164.08,0.5,3471,-5.84,-35.695
2000,PAU DOS FERROS,RN,Nordeste,0.584,0.441,0.752,0.602,70.1,338.63,0.57,23925,-6.111,-38.209
2000,PEDRA GRANDE,RN,Nordeste,0.419,0.247,0.642,0.465,63.49,144.71,0.51,3858,-5.15,-35.879
2000,PEDRA PRETA,RN,Nordeste,0.388,0.232,0.623,0.403,62.39,98.18,0.64,1887,-5.583,-36.105
2000,PEDRO AVELINO,RN,Nordeste,0.469,0.29,0.655,0.542,64.27,233.26,0.64,7235,-5.522,-36.388
2000,PEDRO VELHO,RN,Nordeste,0.427,0.234,0.66,0.504,64.6,184.26,0.63,11845,-6.439,-35.221
2000,PENDÊNCIAS,RN,Nordeste,0.493,0.365,0.63,0.52,62.78,203.39,0.48,11010,-5.26,-36.722
2000,PILÕES,RN,Nordeste,0.443,0.261,0.706,0.472,67.34,150.61,0.45,2784,-6.269,-38.043
2000,POÇO BRANCO,RN,Nordeste,0.426,0.258,0.663,0.453,64.76,134.19,0.49,12170,-5.623,-35.663
2000,PORTALEGRE,RN,Nordeste,0.452,0.292,0.649,0.488,63.91,166.71,0.61,5803,-6.024,-37.988
2000,PORTO DO MANGUE,RN,Nordeste,0.395,0.21,0.646,0.453,63.75,133.95,0.53,3789,-5.068,-36.782
2000,PRESIDENTE JUSCELINO,RN,Nordeste,0.444,0.247,0.646,0.548,63.75,241.8,0.77,6150,-6.106,-35.713
2000,PUREZA,RN,Nordeste,0.431,0.278,0.642,0.45,63.49,131.26,0.51,6537,-5.467,-35.556
2000,RAFAEL FERNANDES,RN,Nordeste,0.489,0.35,0.695,0.482,66.72,160.72,0.54,3779,-6.195,-38.226
2000,RAFAEL GODEIRO,RN,Nordeste,0.501,0.39,0.655,0.492,64.28,171.32,0.51,2627,-6.076,-37.717
2000,RIACHO DA CRUZ,RN,Nordeste,0.443,0.277,0.649,0.482,63.91,160.67,0.54,2559,-5.936,-37.946
2000,RIACHO DE SANTANA,RN,Nordeste,0.441,0.307,0.665,0.42,64.87,109.48,0.54,3491,-6.263,-38.316
2000,RIACHUELO,RN,Nordeste,0.459,0.265,0.732,0.499,68.94,178.29,0.64,4902,-5.815,-35.825
2000,RODOLFO FERNANDES,RN,Nordeste,0.496,0.323,0.729,0.519,68.75,202.35,0.56,4365,-5.788,-38.06
2000,TIBAU,RN,Nordeste,0.503,0.331,0.715,0.539,67.91,229.53,0.5,3078,-4.837,-37.253
2000,RUY BARBOSA,RN,Nordeste,0.41,0.239,0.645,0.448,63.72,130.32,0.56,2976,-5.881,-35.935
2000,SANTA CRUZ,RN,Nordeste,0.513,0.362,0.702,0.53,67.14,216.51,0.6,28438,-6.229,-36.023
2000,SANTANA DO MATOS,RN,Nordeste,0.431,0.276,0.631,0.459,62.83,139.03,0.56,13849,-5.958,-36.656
2000,SANTANA DO SERIDÓ,RN,Nordeste,0.526,0.394,0.736,0.501,69.17,180.98,0.41,2377,-6.771,-36.733
2000,SANTO ANTÔNIO,RN,Nordeste,0.483,0.289,0.739,0.526,69.32,211.01,0.63,18128,-6.311,-35.479
2000,SÃO BENTO DO NORTE,RN,Nordeste,0.458,0.279,0.676,0.509,65.57,189.5,0.62,2844,-5.093,-35.959
2000,SÃO BENTO DO TRAIRÍ,RN,Nordeste,0.445,0.284,0.696,0.445,66.74,127.55,0.57,2869,-6.342,-36.087
2000,SÃO FERNANDO,RN,Nordeste,0.498,0.328,0.736,0.512,69.17,192.97,0.4,3212,-6.376,-37.184
2000,SÃO FRANCISCO DO OESTE,RN,Nordeste,0.484,0.322,0.711,0.496,67.67,174.86,0.53,3290,-5.975,-38.152
2000,SÃO GONÇALO DO AMARANTE,RN,Nordeste,0.524,0.361,0.735,0.543,69.11,234.24,0.49,67404,-5.793,-35.329
2000,SÃO JOÃO DO SABUGI,RN,Nordeste,0.533,0.37,0.76,0.538,70.59,227.63,0.5,5374,-6.718,-37.201
2000,SÃO JOSÉ DE MIPIBU,RN,Nordeste,0.494,0.317,0.727,0.523,68.59,207.65,0.54,33223,-6.075,-35.238
2000,SÃO JOSÉ DO CAMPESTRE,RN,Nordeste,0.448,0.267,0.68,0.495,65.77,174.45,0.55,11121,-6.316,-35.714
2000,SÃO JOSÉ DO SERIDÓ,RN,Nordeste,0.588,0.447,0.76,0.599,70.59,332.12,0.57,3719,-6.449,-36.878
2000,SÃO MIGUEL,RN,Nordeste,0.451,0.291,0.665,0.473,64.87,152.25,0.6,16687,-6.212,-38.497
2000,SÃO MIGUEL DO GOSTOSO,RN,Nordeste,0.403,0.231,0.655,0.431,64.28,117.2,0.54,6575,-5.125,-35.639
2000,SÃO PAULO DO POTENGI,RN,Nordeste,0.475,0.303,0.668,0.528,65.1,213.26,0.56,12610,-5.895,-35.763
2000,SÃO PEDRO,RN,Nordeste,0.392,0.179,0.739,0.454,69.32,134.79,0.54,5845,-5.898,-35.634
2000,SÃO RAFAEL,RN,Nordeste,0.469,0.287,0.682,0.527,65.89,212.51,0.54,7851,-5.799,-36.921
2000,SÃO TOMÉ,RN,Nordeste,0.432,0.265,0.637,0.479,63.23,157.64,0.59,8798,-5.973,-36.075
2000,SÃO VICENTE,RN,Nordeste,0.492,0.365,0.648,0.502,63.88,182.42,0.55,5024,-6.216,-36.684
2000,SENADOR ELÓI DE SOUZA,RN,Nordeste,0.434,0.292,0.615,0.456,61.92,136.79,0.55,4416,-6.036,-35.693
2000,SENADOR GEORGINO AVELINO,RN,Nordeste,0.486,0.329,0.678,0.516,65.65,198.8,0.48,3227,-6.163,-35.123
2000,SERRA DE SÃO BENTO,RN,Nordeste,0.417,0.25,0.703,0.412,67.15,103.86,0.59,4267,-6.417,-35.704
2000,SERRA DO MEL,RN,Nordeste,0.463,0.316,0.64,0.492,63.4,171.39,0.45,8169,-5.17,-37.029
2000,SERRA NEGRA DO NORTE,RN,Nordeste,0.454,0.237,0.752,0.525,70.1,209.6,0.5,7178,-6.666,-37.397
2000,SERRINHA,RN,Nordeste,0.402,0.209,0.678,0.458,65.66,138.72,0.67,5962,-6.276,-35.499
2000,SERRINHA DOS PINTOS,RN,Nordeste,0.46,0.297,0.645,0.507,63.72,187.55,0.64,3380,-6.11,-37.956
2000,SEVERIANO MELO,RN,Nordeste,0.469,0.316,0.695,0.469,66.7,148.36,0.53,10120,-5.777,-37.958
2000,SÍTIO NOVO,RN,Nordeste,0.41,0.238,0.678,0.427,65.66,113.76,0.59,3354,-6.104,-35.911
2000,TABOLEIRO GRANDE,RN,Nordeste,0.491,0.341,0.696,0.5,66.77,180.01,0.38,1973,-5.93,-38.045
2000,TAIPU,RN,Nordeste,0.396,0.208,0.64,0.468,63.4,146.74,0.61,10429,-5.622,-35.597
2000,TANGARÁ,RN,Nordeste,0.454,0.302,0.659,0.47,64.52,149.45,0.52,11053,-6.199,-35.802
2000,TENENTE ANANIAS,RN,Nordeste,0.405,0.234,0.655,0.434,64.27,119.19,0.57,7214,-6.465,-38.18
2000,TENENTE LAURENTINO CRUZ,RN,Nordeste,0.462,0.333,0.596,0.496,60.78,175.65,0.51,4170,-6.148,-36.719
2000,TIBAU DO SUL,RN,Nordeste,0.511,0.323,0.739,0.559,69.32,259.97,0.56,7581,-6.187,-35.092
2000,TIMBAÚBA DOS BATISTAS,RN,Nordeste,0.546,0.383,0.703,0.605,67.15,345.31,0.61,2189,-6.465,-37.274
2000,TOUROS,RN,Nordeste,0.404,0.225,0.6,0.489,61,168.07,0.59,25407,-5.199,-35.461
2000,TRIUNFO POTIGUAR,RN,Nordeste,0.393,0.209,0.609,0.476,61.52,154.61,0.66,2905,-5.867,-37.189
2000,UMARIZAL,RN,Nordeste,0.482,0.332,0.652,0.516,64.1,199.02,0.56,10488,-5.991,-37.814
2000,UPANEMA,RN,Nordeste,0.416,0.257,0.623,0.449,62.39,131.16,0.58,8948,-5.642,-37.258
2000,VÁRZEA,RN,Nordeste,0.437,0.246,0.695,0.489,66.7,167.23,0.5,4627,-6.348,-35.376
2000,VENHA-VER,RN,Nordeste,0.334,0.16,0.609,0.381,61.53,85.42,0.64,2332,-6.326,-38.484
2000,VERA CRUZ,RN,Nordeste,0.466,0.299,0.625,0.54,62.47,230.53,0.57,8332,-6.044,-35.428
2000,VIÇOSA,RN,Nordeste,0.468,0.358,0.649,0.441,63.91,124.16,0.43,1483,-5.994,-37.944
2000,VILA FLOR,RN,Nordeste,0.418,0.19,0.66,0.582,64.6,299.32,0.72,2478,-6.314,-35.077
2000,ÁGUA BRANCA,PB,Nordeste,0.415,0.253,0.606,0.466,61.35,145.3,0.71,6628,-7.512,-37.641
2000,AGUIAR,PB,Nordeste,0.392,0.226,0.619,0.429,62.13,115.43,0.5,5600,-7.092,-38.171
2000,ALAGOA GRANDE,PB,Nordeste,0.426,0.224,0.684,0.504,66.03,184.01,0.55,28500,-7.089,-35.635
2000,ALAGOA NOVA,PB,Nordeste,0.389,0.19,0.637,0.486,63.24,164.27,0.6,17312,-7.071,-35.758
2000,ALAGOINHA,PB,Nordeste,0.411,0.216,0.662,0.485,64.73,163.13,0.53,11922,-6.95,-35.545
2000,ALCANTIL,PB,Nordeste,0.408,0.238,0.625,0.456,62.47,136.38,0.47,4606,-7.744,-36.056
2000,ALGODÃO DE JANDAÍRA,PB,Nordeste,0.313,0.115,0.612,0.434,61.71,119.09,0.45,2104,-6.816,-35.922
